%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
187186000000,18702,187186000000,,0.028934571892,0.0,0.140585124493,0.0,0.0
187196000000,18703,187196000000,,0.0286454949528,0.0,0.141927391291,0.0,0.0
187206000000,18704,187206000000,,0.0290262401104,0.0,0.1388143152,0.0,0.0
187217000000,18705,187217000000,,0.0287155415863,0.0,0.140228465199,0.0,0.0
187226000000,18706,187226000000,,0.0287155415863,0.0,0.140228465199,0.0,0.0
187236000000,18707,187236000000,,0.0285625290126,0.0,0.140935540199,0.0,0.0
187246000000,18708,187246000000,,0.0284110419452,0.0,0.141642615199,0.0,0.0
187256000000,18709,187256000000,,0.0288036819547,0.0,0.137875080109,0.0,0.0
187266000000,18710,187266000000,,0.028490986675,0.0,0.139289230108,0.0,0.0
187276000000,18711,187276000000,,0.028490986675,0.0,0.139289230108,0.0,0.0
187286000000,18712,187286000000,,0.0281845722347,0.0,0.140703380108,0.0,0.0
187296000000,18713,187296000000,,0.0281845722347,0.0,0.140703380108,0.0,0.0
187306000000,18714,187306000000,,0.0282620750368,0.0,0.13901437819,0.0,0.0
187316000000,18715,187316000000,,0.0282620750368,0.0,0.13901437819,0.0,0.0
187327000000,18716,187327000000,,0.0279559660703,0.0,0.14042852819,0.0,0.0
187336000000,18717,187336000000,,0.0279559660703,0.0,0.14042852819,0.0,0.0
187347000000,18718,187347000000,,0.027655955404,0.0,0.141842678189,0.0,0.0
187356000000,18719,187356000000,,0.0280170869082,0.0,0.138728961349,0.0,0.0
187366000000,18720,187366000000,,0.0278634727001,0.0,0.139436036348,0.0,0.0
187376000000,18721,187376000000,,0.0275608692318,0.0,0.140850171447,0.0,0.0
187386000000,18722,187386000000,,0.0275608692318,0.0,0.140850171447,0.0,0.0
187396000000,18723,187396000000,,0.0272642765194,0.0,0.142264321446,0.0,0.0
187406000000,18724,187406000000,,0.0278326477855,0.0,0.137583225965,0.0,0.0
187416000000,18725,187416000000,,0.027524240315,0.0,0.138997375965,0.0,0.0
187426000000,18726,187426000000,,0.027524240315,0.0,0.138997375965,0.0,0.0
187436000000,18727,187436000000,,0.027222039178,0.0,0.140411511064,0.0,0.0
187446000000,18728,187446000000,,0.027222039178,0.0,0.140411511064,0.0,0.0
187457000000,18729,187456000000,,0.0272763278335,0.0,0.138723999262,0.0,0.0
187466000000,18730,187466000000,,0.0271247047931,0.0,0.139431074262,0.0,0.0
187477000000,18731,187477000000,,0.0269746109843,0.0,0.14013813436,0.0,0.0
187486000000,18732,187486000000,,0.0268260221928,0.0,0.140845194459,0.0,0.0
187496000000,18733,187496000000,,0.0268260221928,0.0,0.140845194459,0.0,0.0
187506000000,18734,187506000000,,0.0268790908158,0.0,0.139153838158,0.0,0.0
187516000000,18735,187516000000,,0.0268790908158,0.0,0.139153838158,0.0,0.0
187526000000,18736,187526000000,,0.0265809055418,0.0,0.140567973256,0.0,0.0
187536000000,18737,187536000000,,0.0265809055418,0.0,0.140567973256,0.0,0.0
187546000000,18738,187546000000,,0.0262886546552,0.0,0.141982093453,0.0,0.0
187556000000,18739,187556000000,,0.0266426224262,0.0,0.138861611485,0.0,0.0
187566000000,18740,187566000000,,0.0263448338956,0.0,0.140275731683,0.0,0.0
187576000000,18741,187576000000,,0.0261981785297,0.0,0.140982806683,0.0,0.0
187586000000,18742,187586000000,,0.0260529853404,0.0,0.141689866781,0.0,0.0
187596000000,18743,187596000000,,0.0259092319757,0.0,0.14239692688,0.0,0.0
187606000000,18744,187606000000,,0.026290692389,0.0,0.138337537646,0.0,0.0
187616000000,18745,187616000000,,0.0261412467808,0.0,0.139044597745,0.0,0.0
187627000000,18746,187627000000,,0.0259933136404,0.0,0.139751642942,0.0,0.0
187636000000,18747,187636000000,,0.0258468687534,0.0,0.140458703041,0.0,0.0
187647000000,18748,187647000000,,0.0258468687534,0.0,0.140458703041,0.0,0.0
187656000000,18749,187656000000,,0.0259047038853,0.0,0.138749524951,0.0,0.0
187667000000,18750,187667000000,,0.0259047038853,0.0,0.138749524951,0.0,0.0
187676000000,18751,187676000000,,0.025741994381,0.0,0.139528736472,0.0,0.0
187686000000,18752,187686000000,,0.025610703975,0.0,0.140163883567,0.0,0.0
187696000000,18753,187696000000,,0.0253225732595,0.0,0.141578257084,0.0,0.0
187706000000,18754,187706000000,,0.0255969781429,0.0,0.139102473855,0.0,0.0
187716000000,18755,187716000000,,0.0253058504313,0.0,0.14051656425,0.0,0.0
187726000000,18756,187726000000,,0.0253058504313,0.0,0.14051656425,0.0,0.0
187736000000,18757,187736000000,,0.0251624714583,0.0,0.141223624349,0.0,0.0
187746000000,18758,187746000000,,0.0250205192715,0.0,0.141930669546,0.0,0.0
187757000000,18759,187757000000,,0.0253531057388,0.0,0.138176381588,0.0,0.0
187766000000,18760,187766000000,,0.0250606741756,0.0,0.139590471983,0.0,0.0
187776000000,18761,187776000000,,0.0250606741756,0.0,0.139590471983,0.0,0.0
187786000000,18762,187786000000,,0.0249020531774,0.0,0.140369683504,0.0,0.0
187796000000,18763,187796000000,,0.0247740540653,0.0,0.141004830599,0.0,0.0
187806000000,18764,187806000000,,0.0249511413276,0.0,0.13873180747,0.0,0.0
187816000000,18765,187816000000,,0.0248062312603,0.0,0.139438852668,0.0,0.0
187826000000,18766,187826000000,,0.0246627833694,0.0,0.140145897865,0.0,0.0
187836000000,18767,187836000000,,0.0245207753032,0.0,0.140852943063,0.0,0.0
187846000000,18768,187846000000,,0.02438018471,0.0,0.14155998826,0.0,0.0
187856000000,18769,187856000000,,0.024724829942,0.0,0.137579992414,0.0,0.0
187866000000,18770,187866000000,,0.0245788674802,0.0,0.138287037611,0.0,0.0
187876000000,18771,187876000000,,0.0244343858212,0.0,0.138994082808,0.0,0.0
187886000000,18772,187886000000,,0.0242913682014,0.0,0.139701113105,0.0,0.0
187896000000,18773,187896000000,,0.0241497885436,0.0,0.140408158302,0.0,0.0
187907000000,18774,187907000000,,0.024208875373,0.0,0.138641998172,0.0,0.0
187916000000,18775,187916000000,,0.024208875373,0.0,0.138641998172,0.0,0.0
187926000000,18776,187926000000,,0.0240660309792,0.0,0.139349043369,0.0,0.0
187936000000,18777,187936000000,,0.0239246282727,0.0,0.140056073666,0.0,0.0
187946000000,18778,187946000000,,0.0237846430391,0.0,0.140763118863,0.0,0.0
187956000000,18779,187956000000,,0.0239635203034,0.0,0.138368234038,0.0,0.0
187966000000,18780,187966000000,,0.0238210298121,0.0,0.139075264335,0.0,0.0
187976000000,18781,187976000000,,0.0236799828708,0.0,0.139782294631,0.0,0.0
187986000000,18782,187986000000,,0.0235261805356,0.0,0.140561491251,0.0,0.0
187996000000,18783,187996000000,,0.0232652146369,0.0,0.141903653741,0.0,0.0
188006000000,18784,188006000000,,0.0235839914531,0.0,0.13879032433,0.0,0.0
188016000000,18785,188016000000,,0.0233040135354,0.0,0.140204384923,0.0,0.0
188026000000,18786,188026000000,,0.0233040135354,0.0,0.140204384923,0.0,0.0
188036000000,18787,188036000000,,0.0231661293656,0.0,0.140911415219,0.0,0.0
188046000000,18788,188046000000,,0.0230296216905,0.0,0.141618445516,0.0,0.0
188056000000,18789,188056000000,,0.0233503673226,0.0,0.137648046017,0.0,0.0
188066000000,18790,188066000000,,0.0232087783515,0.0,0.138355076313,0.0,0.0
188076000000,18791,188076000000,,0.0230544060469,0.0,0.139134258032,0.0,0.0
188086000000,18792,188086000000,,0.0227925106883,0.0,0.140476405621,0.0,0.0
188096000000,18793,188096000000,,0.0227925106883,0.0,0.140476405621,0.0,0.0
188106000000,18794,188106000000,,0.0228089634329,0.0,0.138716861606,0.0,0.0
188116000000,18795,188116000000,,0.0228089634329,0.0,0.138716861606,0.0,0.0
188126000000,18796,188126000000,,0.0225335080177,0.0,0.140130907297,0.0,0.0
188136000000,18797,188136000000,,0.0225335080177,0.0,0.140130907297,0.0,0.0
188146000000,18798,188146000000,,0.0222635529935,0.0,0.141544938087,0.0,0.0
188156000000,18799,188156000000,,0.0225372035056,0.0,0.138439074159,0.0,0.0
188166000000,18800,188166000000,,0.0222626179457,0.0,0.139853104949,0.0,0.0
188176000000,18801,188176000000,,0.0222626179457,0.0,0.139853104949,0.0,0.0
188186000000,18802,188186000000,,0.0219935271889,0.0,0.14126715064,0.0,0.0
188196000000,18803,188196000000,,0.0219935271889,0.0,0.14126715064,0.0,0.0
188206000000,18804,188206000000,,0.0219897236675,0.0,0.139573156834,0.0,0.0
188216000000,18805,188216000000,,0.0219897236675,0.0,0.139573156834,0.0,0.0
188226000000,18806,188226000000,,0.0217215009034,0.0,0.140987187624,0.0,0.0
188236000000,18807,188236000000,,0.0217215009034,0.0,0.140987187624,0.0,0.0
188246000000,18808,188246000000,,0.0214585997164,0.0,0.142401218414,0.0,0.0
188256000000,18809,188256000000,,0.0217187684029,0.0,0.138283878565,0.0,0.0
188266000000,18810,188266000000,,0.0215830467641,0.0,0.13899089396,0.0,0.0
188276000000,18811,188276000000,,0.0214487016201,0.0,0.139697894454,0.0,0.0
188286000000,18812,188286000000,,0.0213157068938,0.0,0.140404909849,0.0,0.0
188296000000,18813,188296000000,,0.0211840439588,0.0,0.141111925244,0.0,0.0
188306000000,18814,188306000000,,0.0214461367577,0.0,0.137999162078,0.0,0.0
188316000000,18815,188316000000,,0.0213108807802,0.0,0.138706177473,0.0,0.0
188326000000,18816,188326000000,,0.0210444629192,0.0,0.140120193362,0.0,0.0
188336000000,18817,188336000000,,0.0209132600576,0.0,0.140827193856,0.0,0.0
188346000000,18818,188346000000,,0.0207833666354,0.0,0.14153419435,0.0,0.0
188356000000,18819,188356000000,,0.0208972338587,0.0,0.139132499695,0.0,0.0
188367000000,18820,188367000000,,0.020765196532,0.0,0.13983951509,0.0,0.0
188376000000,18821,188376000000,,0.0206344872713,0.0,0.140546515584,0.0,0.0
188386000000,18822,188386000000,,0.0206344872713,0.0,0.140546515584,0.0,0.0
188396000000,18823,188396000000,,0.0203769709915,0.0,0.141960516572,0.0,0.0
188406000000,18824,188406000000,,0.0205860622227,0.0,0.138274803758,0.0,0.0
188416000000,18825,188416000000,,0.0204538684338,0.0,0.138981789351,0.0,0.0
188426000000,18826,188426000000,,0.0203230120242,0.0,0.139688789845,0.0,0.0
188436000000,18827,188436000000,,0.0203230120242,0.0,0.139688789845,0.0,0.0
188446000000,18828,188446000000,,0.0201934743673,0.0,0.140395790339,0.0,0.0
188456000000,18829,188456000000,,0.0203019846231,0.0,0.138134211302,0.0,0.0
188466000000,18830,188466000000,,0.020170526579,0.0,0.138841196895,0.0,0.0
188476000000,18831,188476000000,,0.0200404003263,0.0,0.139548197389,0.0,0.0
188486000000,18832,188486000000,,0.0199115853757,0.0,0.140255182981,0.0,0.0
188496000000,18833,188496000000,,0.0197840612382,0.0,0.140962183475,0.0,0.0
188506000000,18834,188506000000,,0.019904602319,0.0,0.138777777553,0.0,0.0
188516000000,18835,188516000000,,0.0197752956301,0.0,0.139484763145,0.0,0.0
188527000000,18836,188527000000,,0.0196472927928,0.0,0.140191763639,0.0,0.0
188536000000,18837,188536000000,,0.0195205751806,0.0,0.140898749232,0.0,0.0
188546000000,18838,188546000000,,0.0193951204419,0.0,0.141605734825,0.0,0.0
188556000000,18839,188556000000,,0.0196435954422,0.0,0.137715697289,0.0,0.0
188566000000,18840,188566000000,,0.019527008757,0.0,0.13835079968,0.0,0.0
188576000000,18841,188576000000,,0.0193984769285,0.0,0.139057785273,0.0,0.0
188586000000,18842,188586000000,,0.0192712433636,0.0,0.139764770865,0.0,0.0
188596000000,18843,188596000000,,0.0191452912986,0.0,0.140471741557,0.0,0.0
188606000000,18844,188606000000,,0.01928050071,0.0,0.13807092607,0.0,0.0
188616000000,18845,188616000000,,0.0191524866968,0.0,0.138777911663,0.0,0.0
188626000000,18846,188626000000,,0.0190257690847,0.0,0.139484882355,0.0,0.0
188636000000,18847,188636000000,,0.0189003292471,0.0,0.140191867948,0.0,0.0
188646000000,18848,188646000000,,0.0187761485577,0.0,0.14089885354,0.0,0.0
188657000000,18849,188656000000,,0.0189700685441,0.0,0.137659549713,0.0,0.0
188666000000,18850,188666000000,,0.0188426524401,0.0,0.138366535306,0.0,0.0
188676000000,18851,188676000000,,0.0187165290117,0.0,0.139073505998,0.0,0.0
188686000000,18852,188686000000,,0.018591683358,0.0,0.13978049159,0.0,0.0
188696000000,18853,188696000000,,0.0184680912644,0.0,0.140487462282,0.0,0.0
188706000000,18854,188706000000,,0.0185937490314,0.0,0.138094082475,0.0,0.0
188716000000,18855,188716000000,,0.0184681806713,0.0,0.138801053166,0.0,0.0
188726000000,18856,188726000000,,0.0183438826352,0.0,0.139508038759,0.0,0.0
188736000000,18857,188736000000,,0.0182208381593,0.0,0.140215009451,0.0,0.0
188746000000,18858,188746000000,,0.0180990286171,0.0,0.140921980143,0.0,0.0
188756000000,18859,188756000000,,0.0182000081986,0.0,0.138738915324,0.0,0.0
188766000000,18860,188766000000,,0.0179544147104,0.0,0.140152856708,0.0,0.0
188776000000,18861,188776000000,,0.0179544147104,0.0,0.140152856708,0.0,0.0
188787000000,18862,188786000000,,0.0177137237042,0.0,0.141566798091,0.0,0.0
188796000000,18863,188796000000,,0.0177137237042,0.0,0.141566798091,0.0,0.0
188807000000,18864,188807000000,,0.0178227201104,0.0,0.138308152556,0.0,0.0
188816000000,18865,188816000000,,0.0178227201104,0.0,0.138308152556,0.0,0.0
188826000000,18866,188826000000,,0.0177001487464,0.0,0.139015108347,0.0,0.0
188836000000,18867,188836000000,,0.0175788160414,0.0,0.139722079039,0.0,0.0
188846000000,18868,188846000000,,0.0174587052315,0.0,0.14042904973,0.0,0.0
188856000000,18869,188856000000,,0.0175797175616,0.0,0.137952193618,0.0,0.0
188866000000,18870,188866000000,,0.0174576248974,0.0,0.13865916431,0.0,0.0
188876000000,18871,188876000000,,0.0172171369195,0.0,0.140073090792,0.0,0.0
188886000000,18872,188886000000,,0.0172171369195,0.0,0.140073090792,0.0,0.0
188896000000,18873,188896000000,,0.0169814527035,0.0,0.141487017274,0.0,0.0
188906000000,18874,188906000000,,0.0172065459192,0.0,0.138386085629,0.0,0.0
188917000000,18875,188916000000,,0.0169672593474,0.0,0.139799997211,0.0,0.0
188926000000,18876,188926000000,,0.0169672593474,0.0,0.139799997211,0.0,0.0
188936000000,18877,188936000000,,0.0168494209647,0.0,0.140506967902,0.0,0.0
188946000000,18878,188946000000,,0.016732763499,0.0,0.141213923693,0.0,0.0
188956000000,18879,188956000000,,0.016840307042,0.0,0.138807952404,0.0,0.0
188966000000,18880,188966000000,,0.0167218521237,0.0,0.139514923096,0.0,0.0
188976000000,18881,188976000000,,0.016604591161,0.0,0.140221878886,0.0,0.0
188986000000,18882,188986000000,,0.0163735803217,0.0,0.141635790467,0.0,0.0
188996000000,18883,188996000000,,0.0163735803217,0.0,0.141635790467,0.0,0.0
189006000000,18884,189006000000,,0.0164728872478,0.0,0.138230934739,0.0,0.0
189016000000,18885,189016000000,,0.0164728872478,0.0,0.138230934739,0.0,0.0
189026000000,18886,189026000000,,0.0162386056036,0.0,0.13964484632,0.0,0.0
189036000000,18887,189036000000,,0.0162386056036,0.0,0.13964484632,0.0,0.0
189046000000,18888,189046000000,,0.0160090178251,0.0,0.141058743,0.0,0.0
189056000000,18889,189056000000,,0.016226882115,0.0,0.13794220984,0.0,0.0
189066000000,18890,189066000000,,0.0159938242286,0.0,0.13935610652,0.0,0.0
189076000000,18891,189076000000,,0.0159938242286,0.0,0.13935610652,0.0,0.0
189086000000,18892,189086000000,,0.0157654490322,0.0,0.1407700032,0.0,0.0
189096000000,18893,189096000000,,0.0157654490322,0.0,0.1407700032,0.0,0.0
189106000000,18894,189106000000,,0.0157459937036,0.0,0.139080420136,0.0,0.0
189116000000,18895,189116000000,,0.0156318619847,0.0,0.139787375927,0.0,0.0
189126000000,18896,189126000000,,0.0155188785866,0.0,0.140494316816,0.0,0.0
189136000000,18897,189136000000,,0.0154070258141,0.0,0.141201257706,0.0,0.0
189147000000,18898,189146000000,,0.0152962878346,0.0,0.141908213496,0.0,0.0
189156000000,18899,189156000000,,0.0153869027272,0.0,0.139498695731,0.0,0.0
189167000000,18900,189166000000,,0.015274531208,0.0,0.140205636621,0.0,0.0
189176000000,18901,189176000000,,0.0151632856578,0.0,0.14091257751,0.0,0.0
189187000000,18902,189187000000,,0.0150531511754,0.0,0.141619518399,0.0,0.0
189196000000,18903,189196000000,,0.0149441100657,0.0,0.14232647419,0.0,0.0
189206000000,18904,189206000000,,0.0152465905994,0.0,0.137555986643,0.0,0.0
189216000000,18905,189216000000,,0.0151212094352,0.0,0.138335064054,0.0,0.0
189226000000,18906,189226000000,,0.0150200482458,0.0,0.13897010684,0.0,0.0
189236000000,18907,189236000000,,0.0149085177109,0.0,0.139677047729,0.0,0.0
189246000000,18908,189246000000,,0.0147981094196,0.0,0.140383988619,0.0,0.0
189256000000,18909,189256000000,,0.0148755162954,0.0,0.138190820813,0.0,0.0
189266000000,18910,189266000000,,0.0147637650371,0.0,0.138897761703,0.0,0.0
189277000000,18911,189276000000,,0.0146531444043,0.0,0.139604687691,0.0,0.0
189286000000,18912,189286000000,,0.0145436385646,0.0,0.14031162858,0.0,0.0
189297000000,18913,189296000000,,0.0144352307543,0.0,0.141018554568,0.0,0.0
189306000000,18914,189306000000,,0.0144913382828,0.0,0.138903871179,0.0,0.0
189317000000,18915,189316000000,,0.0142842726782,0.0,0.140245854855,0.0,0.0
189326000000,18916,189326000000,,0.0142842726782,0.0,0.140245854855,0.0,0.0
189336000000,18917,189336000000,,0.0141767794266,0.0,0.140952780843,0.0,0.0
189346000000,18918,189346000000,,0.0140703581274,0.0,0.141659706831,0.0,0.0
189356000000,18919,189356000000,,0.0142512423918,0.0,0.137621060014,0.0,0.0
189366000000,18920,189366000000,,0.0141413472593,0.0,0.138328000903,0.0,0.0
189376000000,18921,189376000000,,0.0140325697139,0.0,0.139034926891,0.0,0.0
189386000000,18922,189386000000,,0.0139248920605,0.0,0.13974185288,0.0,0.0
189396000000,18923,189396000000,,0.0138182984665,0.0,0.140448778868,0.0,0.0
189407000000,18924,189407000000,,0.0137928780168,0.0,0.138754069805,0.0,0.0
189416000000,18925,189416000000,,0.0137928780168,0.0,0.138754069805,0.0,0.0
189427000000,18926,189426000000,,0.013685871847,0.0,0.139460995793,0.0,0.0
189436000000,18927,189436000000,,0.01357994508,0.0,0.140167921782,0.0,0.0
189447000000,18928,189446000000,,0.0134750800207,0.0,0.14087484777,0.0,0.0
189456000000,18929,189456000000,,0.0135611984879,0.0,0.138265281916,0.0,0.0
189467000000,18930,189466000000,,0.0133491707966,0.0,0.139679118991,0.0,0.0
189476000000,18931,189476000000,,0.0133491707966,0.0,0.139679118991,0.0,0.0
189487000000,18932,189487000000,,0.0131413908675,0.0,0.141092956066,0.0,0.0
189496000000,18933,189496000000,,0.0131413908675,0.0,0.141092956066,0.0,0.0
189507000000,18934,189507000000,,0.013104991056,0.0,0.139391422272,0.0,0.0
189516000000,18935,189516000000,,0.013104991056,0.0,0.139391422272,0.0,0.0
189526000000,18936,189526000000,,0.0130012677982,0.0,0.14009834826,0.0,0.0
189536000000,18937,189536000000,,0.0128985857591,0.0,0.140805259347,0.0,0.0
189546000000,18938,189546000000,,0.0127969300374,0.0,0.141512185335,0.0,0.0
189556000000,18939,189556000000,,0.0129229007289,0.0,0.137542143464,0.0,0.0
189566000000,18940,189566000000,,0.0128181716427,0.0,0.138249054551,0.0,0.0
189576000000,18941,189576000000,,0.0127145070583,0.0,0.138955965638,0.0,0.0
189586000000,18942,189586000000,,0.0126118930057,0.0,0.139662891626,0.0,0.0
189596000000,18943,189596000000,,0.0125103108585,0.0,0.140369802713,0.0,0.0
189606000000,18944,189606000000,,0.0125632630661,0.0,0.137969359756,0.0,0.0
189616000000,18945,189616000000,,0.0124603416771,0.0,0.138676270843,0.0,0.0
189626000000,18946,189626000000,,0.0123481247574,0.0,0.139455318451,0.0,0.0
189636000000,18947,189636000000,,0.0121577400714,0.0,0.140797257423,0.0,0.0
189646000000,18948,189646000000,,0.0121577400714,0.0,0.140797257423,0.0,0.0
189657000000,18949,189656000000,,0.0120962318033,0.0,0.139114141464,0.0,0.0
189666000000,18950,189666000000,,0.0120962318033,0.0,0.139114141464,0.0,0.0
189677000000,18951,189676000000,,0.0118970610201,0.0,0.140527948737,0.0,0.0
189686000000,18952,189686000000,,0.0118970610201,0.0,0.140527948737,0.0,0.0
189696000000,18953,189696000000,,0.0117989704013,0.0,0.141234859824,0.0,0.0
189706000000,18954,189706000000,,0.0118631515652,0.0,0.138687431812,0.0,0.0
189716000000,18955,189716000000,,0.0117636350915,0.0,0.139394327998,0.0,0.0
189726000000,18956,189726000000,,0.0116651225835,0.0,0.140101239085,0.0,0.0
189736000000,18957,189736000000,,0.0115675991401,0.0,0.140808135271,0.0,0.0
189746000000,18958,189746000000,,0.0114710498601,0.0,0.141515046358,0.0,0.0
189756000000,18959,189756000000,,0.0115760182962,0.0,0.137534379959,0.0,0.0
189766000000,18960,189766000000,,0.0113783115521,0.0,0.138948187232,0.0,0.0
189776000000,18961,189776000000,,0.0113783115521,0.0,0.138948187232,0.0,0.0
189786000000,18962,189786000000,,0.0112809585407,0.0,0.139655083418,0.0,0.0
189796000000,18963,189796000000,,0.0111748054624,0.0,0.140434131026,0.0,0.0
189806000000,18964,189806000000,,0.0111342100427,0.0,0.138663500547,0.0,0.0
189816000000,18965,189816000000,,0.0111342100427,0.0,0.138663500547,0.0,0.0
189827000000,18966,189826000000,,0.0109419971704,0.0,0.140077292919,0.0,0.0
189836000000,18967,189836000000,,0.0109419971704,0.0,0.140077292919,0.0,0.0
189847000000,18968,189846000000,,0.0107536241412,0.0,0.141491085291,0.0,0.0
189856000000,18969,189856000000,,0.0108698988333,0.0,0.138589769602,0.0,0.0
189867000000,18970,189867000000,,0.0106796985492,0.0,0.140003561974,0.0,0.0
189876000000,18971,189876000000,,0.0106796985492,0.0,0.140003561974,0.0,0.0
189887000000,18972,189887000000,,0.0104933008552,0.0,0.141417354345,0.0,0.0
189896000000,18973,189896000000,,0.0104014920071,0.0,0.142124250531,0.0,0.0
189906000000,18974,189906000000,,0.010573271662,0.0,0.137648850679,0.0,0.0
189916000000,18975,189916000000,,0.0103839170188,0.0,0.13906262815,0.0,0.0
189926000000,18976,189926000000,,0.0103839170188,0.0,0.13906262815,0.0,0.0
189936000000,18977,189936000000,,0.0101983724162,0.0,0.140476405621,0.0,0.0
189946000000,18978,189946000000,,0.0101983724162,0.0,0.140476405621,0.0,0.0
189956000000,18979,189956000000,,0.010134242475,0.0,0.138763323426,0.0,0.0
189966000000,18980,189966000000,,0.010041769594,0.0,0.139470219612,0.0,0.0
189976000000,18981,189976000000,,0.0099502298981,0.0,0.140177100897,0.0,0.0
189986000000,18982,189986000000,,0.00985960755497,0.0,0.140883982182,0.0,0.0
189996000000,18983,189996000000,,0.00976989045739,0.0,0.141590878367,0.0,0.0
190006000000,18984,190006000000,,0.00978880096227,0.0,0.13917376101,0.0,0.0
190016000000,18985,190016000000,,0.00969804730266,0.0,0.139880657196,0.0,0.0
190026000000,18986,190026000000,,0.00960820633918,0.0,0.140587538481,0.0,0.0
190036000000,18987,190036000000,,0.0095192650333,0.0,0.141294419765,0.0,0.0
190046000000,18988,190046000000,,0.00943120848387,0.0,0.14200130105,0.0,0.0
190057000000,18989,190056000000,,0.00948963779956,0.0,0.138359323144,0.0,0.0
190066000000,18990,190066000000,,0.00948963779956,0.0,0.138359323144,0.0,0.0
190076000000,18991,190076000000,,0.00939947366714,0.0,0.139066204429,0.0,0.0
190086000000,18992,190086000000,,0.00931022223085,0.0,0.139773085713,0.0,0.0
190096000000,18993,190096000000,,0.00922186858952,0.0,0.140479966998,0.0,0.0
190106000000,18994,190106000000,,0.00924332812428,0.0,0.137784138322,0.0,0.0
190116000000,18995,190116000000,,0.00916282273829,0.0,0.138419136405,0.0,0.0
190126000000,18996,190126000000,,0.00907406862825,0.0,0.139126002789,0.0,0.0
190136000000,18997,190136000000,,0.00898621231318,0.0,0.139832884073,0.0,0.0
190146000000,18998,190146000000,,0.0088992388919,0.0,0.140539765358,0.0,0.0
190156000000,18999,190156000000,,0.00891773495823,0.0,0.137997627258,0.0,0.0
190166000000,19000,190166000000,,0.00882970355451,0.0,0.138704508543,0.0,0.0
190176000000,19001,190176000000,,0.00874256435782,0.0,0.139411389828,0.0,0.0
190186000000,19002,190186000000,,0.00865630432963,0.0,0.140118256211,0.0,0.0
190196000000,19003,190196000000,,0.00857091043144,0.0,0.140825137496,0.0,0.0
190206000000,19004,190206000000,,0.00859024003148,0.0,0.13820746541,0.0,0.0
190216000000,19005,190216000000,,0.008494974114,0.0,0.138986483216,0.0,0.0
190226000000,19006,190226000000,,0.00833335798234,0.0,0.140328332782,0.0,0.0
190236000000,19007,190236000000,,0.00833335798234,0.0,0.140328332782,0.0,0.0
190247000000,19008,190246000000,,0.00816639326513,0.0,0.14174208045,0.0,0.0
190256000000,19009,190256000000,,0.00825588498265,0.0,0.138622432947,0.0,0.0
190266000000,19010,190266000000,,0.00808720756322,0.0,0.140036165714,0.0,0.0
190276000000,19011,190276000000,,0.00808720756322,0.0,0.140036165714,0.0,0.0
190287000000,19012,190287000000,,0.00792190153152,0.0,0.141449898481,0.0,0.0
190296000000,19013,190296000000,,0.00792190153152,0.0,0.141449898481,0.0,0.0
190306000000,19014,190306000000,,0.00791878160089,0.0,0.139310434461,0.0,0.0
190316000000,19015,190316000000,,0.00775391468778,0.0,0.140724167228,0.0,0.0
190326000000,19016,190326000000,,0.00775391468778,0.0,0.140724167228,0.0,0.0
190336000000,19017,190336000000,,0.00759232696146,0.0,0.142137899995,0.0,0.0
190346000000,19018,190346000000,,0.00759232696146,0.0,0.142137899995,0.0,0.0
190356000000,19019,190356000000,,0.0075301444158,0.0,0.139420494437,0.0,0.0
190366000000,19020,190366000000,,0.0075301444158,0.0,0.139420494437,0.0,0.0
190376000000,19021,190376000000,,0.00736864376813,0.0,0.140834212303,0.0,0.0
190386000000,19022,190386000000,,0.00736864376813,0.0,0.140834212303,0.0,0.0
190396000000,19023,190396000000,,0.00721035292372,0.0,0.14224794507,0.0,0.0
190406000000,19024,190406000000,,0.00732269044966,0.0,0.137524828315,0.0,0.0
190417000000,19025,190416000000,,0.00716042332351,0.0,0.138938546181,0.0,0.0
190426000000,19026,190426000000,,0.00716042332351,0.0,0.138938546181,0.0,0.0
190436000000,19027,190436000000,,0.00707241287455,0.0,0.139717549086,0.0,0.0
190446000000,19028,190446000000,,0.00692309252918,0.0,0.141059398651,0.0,0.0
190456000000,19029,190456000000,,0.00699202017859,0.0,0.137938082218,0.0,0.0
190466000000,19030,190466000000,,0.00683309463784,0.0,0.139351800084,0.0,0.0
190476000000,19031,190476000000,,0.00683309463784,0.0,0.139351800084,0.0,0.0
190486000000,19032,190486000000,,0.00667736120522,0.0,0.14076551795,0.0,0.0
190496000000,19033,190496000000,,0.00667736120522,0.0,0.14076551795,0.0,0.0
190506000000,19034,190506000000,,0.00658758822829,0.0,0.139071851969,0.0,0.0
190516000000,19035,190516000000,,0.00658758822829,0.0,0.139071851969,0.0,0.0
190526000000,19036,190526000000,,0.00643345341086,0.0,0.140486881137,0.0,0.0
190536000000,19037,190536000000,,0.00643345341086,0.0,0.140486881137,0.0,0.0
190546000000,19038,190546000000,,0.00628250511363,0.0,0.14190082252,0.0,0.0
190556000000,19039,190556000000,,0.00628753611818,0.0,0.137988477945,0.0,0.0
190567000000,19040,190566000000,,0.00621071830392,0.0,0.138695329428,0.0,0.0
190576000000,19041,190576000000,,0.00613467954099,0.0,0.139402166009,0.0,0.0
